Grid Size ,85,,,,,,,,
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,67,65,2,2,0,134,130,0
0,1,67,64,2,2,0,134,128,0
0,1,68,64,2,2,0,136,128,0
0,1,69,64,2,2,0,138,128,0
0,1,69,65,2,2,0,138,130,0
0,1,69,66,2,2,0,138,132,0
0,1,68,66,2,2,0,136,132,0
0,0,69,65,2,2,0,138,130,0
0,1,68,66,2,2,0,136,132,0
0,1,68,65,2,2,0,136,130,0
0,1,68,64,2,2,0,136,128,0
0,1,69,64,2,2,0,138,128,0
0,1,70,64,2,2,0,140,128,0
0,1,70,65,2,2,0,140,130,0
0,1,70,66,2,2,0,140,132,0
0,1,69,66,2,2,0,138,132,0
0,0,70,65,2,2,0,140,130,0
0,1,69,66,2,2,0,138,132,0
0,1,69,65,2,2,0,138,130,0
0,1,69,64,2,2,0,138,128,0
0,1,70,64,2,2,0,140,128,0
0,1,71,64,2,2,0,142,128,0
0,1,71,65,2,2,0,142,130,0
0,1,71,66,2,2,0,142,132,0
0,1,70,66,2,2,0,140,132,0
0,0,71,65,2,2,0,142,130,0
0,1,70,66,2,2,0,140,132,0
0,1,70,65,2,2,0,140,130,0
0,1,70,64,2,2,0,140,128,0
0,1,71,64,2,2,0,142,128,0
0,1,72,64,2,2,0,144,128,0
0,1,72,65,2,2,0,144,130,0
0,1,72,66,2,2,0,144,132,0
0,1,71,66,2,2,0,142,132,0
0,0,72,65,2,2,0,144,130,0
0,1,71,66,2,2,0,142,132,0
0,1,71,65,2,2,0,142,130,0
0,1,71,64,2,2,0,142,128,0
0,1,72,64,2,2,0,144,128,0
0,1,73,64,2,2,0,146,128,0
0,1,73,65,2,2,0,146,130,0
0,1,73,66,2,2,0,146,132,0
0,1,72,66,2,2,0,144,132,0
0,0,73,65,2,2,0,146,130,0
0,1,72,66,2,2,0,144,132,0
0,1,72,65,2,2,0,144,130,0
0,1,72,64,2,2,0,144,128,0
0,1,73,64,2,2,0,146,128,0
0,1,74,64,2,2,0,148,128,0
0,1,74,65,2,2,0,148,130,0
0,1,74,66,2,2,0,148,132,0
0,1,73,66,2,2,0,146,132,0
0,0,74,65,2,2,0,148,130,0
0,1,73,66,2,2,0,146,132,0
0,1,73,65,2,2,0,146,130,0
0,1,73,64,2,2,0,146,128,0
0,1,74,64,2,2,0,148,128,0
0,1,75,64,2,2,0,150,128,0
0,1,75,65,2,2,0,150,130,0
0,1,75,66,2,2,0,150,132,0
0,1,74,66,2,2,0,148,132,0
0,0,75,65,2,2,0,150,130,0
0,1,74,66,2,2,0,148,132,0
0,1,74,65,2,2,0,148,130,0
0,1,74,64,2,2,0,148,128,0
0,1,75,64,2,2,0,150,128,0
0,1,76,64,2,2,0,152,128,0
0,1,76,65,2,2,0,152,130,0
0,1,76,66,2,2,0,152,132,0
0,1,75,66,2,2,0,150,132,0
0,0,76,65,2,2,0,152,130,0
0,1,75,66,2,2,0,150,132,0
0,1,75,65,2,2,0,150,130,0
0,1,75,64,2,2,0,150,128,0
0,1,76,64,2,2,0,152,128,0
0,1,77,64,2,2,0,154,128,0
0,1,77,65,2,2,0,154,130,0
0,1,77,66,2,2,0,154,132,0
0,1,76,66,2,2,0,152,132,0
0,0,77,65,2,2,0,154,130,0
0,1,76,66,2,2,0,152,132,0
0,1,76,65,2,2,0,152,130,0
0,1,76,64,2,2,0,152,128,0
0,1,77,64,2,2,0,154,128,0
0,1,78,64,2,2,0,156,128,0
0,1,78,65,2,2,0,156,130,0
0,1,78,66,2,2,0,156,132,0
0,1,77,66,2,2,0,154,132,0
0,0,78,65,2,2,0,156,130,0
0,1,77,66,2,2,0,154,132,0
0,1,77,65,2,2,0,154,130,0
0,1,77,64,2,2,0,154,128,0
0,1,78,64,2,2,0,156,128,0
0,1,79,64,2,2,0,158,128,0
0,1,79,65,2,2,0,158,130,0
0,1,79,66,2,2,0,158,132,0
0,1,78,66,2,2,0,156,132,0
0,0,79,65,2,2,0,158,130,0
0,1,78,66,2,2,0,156,132,0
0,1,78,65,2,2,0,156,130,0
0,1,78,64,2,2,0,156,128,0
0,1,79,64,2,2,0,158,128,0
0,1,80,64,2,2,0,160,128,0
0,1,80,65,2,2,0,160,130,0
0,1,80,66,2,2,0,160,132,0
0,1,79,66,2,2,0,158,132,0
0,0,80,65,2,2,0,160,130,0
0,1,79,66,2,2,0,158,132,0
0,1,79,65,2,2,0,158,130,0
0,1,79,64,2,2,0,158,128,0
0,1,80,64,2,2,0,160,128,0
0,1,81,64,2,2,0,162,128,0
0,1,81,65,2,2,0,162,130,0
0,1,81,66,2,2,0,162,132,0
0,1,80,66,2,2,0,160,132,0
0,0,81,65,2,2,0,162,130,0
0,1,80,66,2,2,0,160,132,0
0,1,80,65,2,2,0,160,130,0
0,1,80,64,2,2,0,160,128,0
0,1,81,64,2,2,0,162,128,0
0,1,82,64,2,2,0,164,128,0
0,1,82,65,2,2,0,164,130,0
0,1,82,66,2,2,0,164,132,0
0,1,81,66,2,2,0,162,132,0
0,0,82,65,2,2,0,164,130,0
0,1,81,66,2,2,0,162,132,0
0,1,81,65,2,2,0,162,130,0
0,1,81,64,2,2,0,162,128,0
0,1,82,64,2,2,0,164,128,0
0,1,83,64,2,2,0,166,128,0
0,1,83,65,2,2,0,166,130,0
0,1,83,66,2,2,0,166,132,0
0,1,82,66,2,2,0,164,132,0
0,0,83,65,2,2,0,166,130,0
0,1,82,66,2,2,0,164,132,0
0,1,82,65,2,2,0,164,130,0
0,1,82,64,2,2,0,164,128,0
0,1,83,64,2,2,0,166,128,0
0,1,84,64,2,2,0,168,128,0
0,1,84,65,2,2,0,168,130,0
0,1,84,66,2,2,0,168,132,0
0,1,83,66,2,2,0,166,132,0
0,0,84,65,2,2,0,168,130,0
0,1,83,66,2,2,0,166,132,0
0,1,83,65,2,2,0,166,130,0
0,1,83,64,2,2,0,166,128,0
0,1,84,64,2,2,0,168,128,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,84,66,2,2,0,168,132,0
0,0,0,66,2,2,0,0,132,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,65,2,2,0,0,130,0
0,1,1,65,2,2,0,2,130,0
0,1,1,66,2,2,0,2,132,0
0,1,1,67,2,2,0,2,134,0
0,1,0,67,2,2,0,0,134,0
0,0,1,66,2,2,0,2,132,0
0,1,0,67,2,2,0,0,134,0
0,1,0,66,2,2,0,0,132,0
0,1,0,65,2,2,0,0,130,0
0,1,1,65,2,2,0,2,130,0
0,1,2,65,2,2,0,4,130,0
0,1,2,66,2,2,0,4,132,0
0,1,2,67,2,2,0,4,134,0
0,1,1,67,2,2,0,2,134,0
0,0,2,66,2,2,0,4,132,0
0,1,1,67,2,2,0,2,134,0
0,1,1,66,2,2,0,2,132,0
0,1,1,65,2,2,0,2,130,0
0,1,2,65,2,2,0,4,130,0
0,1,3,65,2,2,0,6,130,0
0,1,3,66,2,2,0,6,132,0
0,1,3,67,2,2,0,6,134,0
0,1,2,67,2,2,0,4,134,0
0,0,3,66,2,2,0,6,132,0
0,1,2,67,2,2,0,4,134,0
0,1,2,66,2,2,0,4,132,0
0,1,2,65,2,2,0,4,130,0
0,1,3,65,2,2,0,6,130,0
0,1,4,65,2,2,0,8,130,0
0,1,4,66,2,2,0,8,132,0
0,1,4,67,2,2,0,8,134,0
0,1,3,67,2,2,0,6,134,0
0,0,4,66,2,2,0,8,132,0
0,1,3,67,2,2,0,6,134,0
0,1,3,66,2,2,0,6,132,0
0,1,3,65,2,2,0,6,130,0
0,1,4,65,2,2,0,8,130,0
0,1,5,65,2,2,0,10,130,0
0,1,5,66,2,2,0,10,132,0
0,1,5,67,2,2,0,10,134,0
0,1,4,67,2,2,0,8,134,0
0,0,5,66,2,2,0,10,132,0
0,1,4,67,2,2,0,8,134,0
0,1,4,66,2,2,0,8,132,0
0,1,4,65,2,2,0,8,130,0
0,1,5,65,2,2,0,10,130,0
0,1,6,65,2,2,0,12,130,0
0,1,6,66,2,2,0,12,132,0
0,1,6,67,2,2,0,12,134,0
0,1,5,67,2,2,0,10,134,0
0,0,6,66,2,2,0,12,132,0
0,1,5,67,2,2,0,10,134,0
0,1,5,66,2,2,0,10,132,0
0,1,5,65,2,2,0,10,130,0
0,1,6,65,2,2,0,12,130,0
0,1,7,65,2,2,0,14,130,0
0,1,7,66,2,2,0,14,132,0
0,1,7,67,2,2,0,14,134,0
0,1,6,67,2,2,0,12,134,0
0,0,7,66,2,2,0,14,132,0
0,1,6,67,2,2,0,12,134,0
0,1,6,66,2,2,0,12,132,0
0,1,6,65,2,2,0,12,130,0
0,1,7,65,2,2,0,14,130,0
0,1,8,65,2,2,0,16,130,0
0,1,8,66,2,2,0,16,132,0
0,1,8,67,2,2,0,16,134,0
0,1,7,67,2,2,0,14,134,0
0,0,8,66,2,2,0,16,132,0
0,1,7,67,2,2,0,14,134,0
0,1,7,66,2,2,0,14,132,0
0,1,7,65,2,2,0,14,130,0
0,1,8,65,2,2,0,16,130,0
0,1,9,65,2,2,0,18,130,0
0,1,9,66,2,2,0,18,132,0
0,1,9,67,2,2,0,18,134,0
0,1,8,67,2,2,0,16,134,0
0,0,9,66,2,2,0,18,132,0
0,1,8,67,2,2,0,16,134,0
0,1,8,66,2,2,0,16,132,0
0,1,8,65,2,2,0,16,130,0
0,1,9,65,2,2,0,18,130,0
0,1,10,65,-1.999992371,2,0,20,130,0
0,1,10,66,-1.999992371,2,0,20,132,0
0,1,10,67,-1.999992371,2,0,20,134,0
0,1,9,67,2,2,0,18,134,0
0,0,10,66,-1.999992371,2,0,20,132,0
0,1,9,67,2,2,0,18,134,0
0,1,9,66,2,2,0,18,132,0
0,1,9,65,2,2,0,18,130,0
0,1,10,65,-1.999992371,2,0,20,130,0
0,1,11,65,2,2,0,22,130,0
0,1,11,66,2,2,0,22,132,0
0,1,11,67,2,2,0,22,134,0
0,1,10,67,-1.999992371,2,0,20,134,0
0,0,11,66,2,2,0,22,132,0
0,1,10,67,-1.999992371,2,0,20,134,0
0,1,10,66,-1.999992371,2,0,20,132,0
0,1,10,65,-1.999992371,2,0,20,130,0
0,1,11,65,2,2,0,22,130,0
0,1,12,65,2,2,0,24,130,0
0,1,12,66,2,2,0,24,132,0
0,1,12,67,2,2,0,24,134,0
0,1,11,67,2,2,0,22,134,0
0,0,12,66,2,2,0,24,132,0
0,1,11,67,2,2,0,22,134,0
0,1,11,66,2,2,0,22,132,0
0,1,11,65,2,2,0,22,130,0
0,1,12,65,2,2,0,24,130,0
0,1,13,65,2,2,0,26,130,0
0,1,13,66,2,2,0,26,132,0
0,1,13,67,2,2,0,26,134,0
0,1,12,67,2,2,0,24,134,0
0,0,13,66,2,2,0,26,132,0
0,1,12,67,2,2,0,24,134,0
0,1,12,66,2,2,0,24,132,0
0,1,12,65,2,2,0,24,130,0
0,1,13,65,2,2,0,26,130,0
0,1,14,65,2,2,0,28,130,0
0,1,14,66,2,2,0,28,132,0
0,1,14,67,2,2,0,28,134,0
0,1,13,67,2,2,0,26,134,0
0,0,14,66,2,2,0,28,132,0
0,1,13,67,2,2,0,26,134,0
0,1,13,66,2,2,0,26,132,0
0,1,13,65,2,2,0,26,130,0
0,1,14,65,2,2,0,28,130,0
0,1,15,65,2,2,0,30,130,0
0,1,15,66,2,2,0,30,132,0
0,1,15,67,2,2,0,30,134,0
0,1,14,67,2,2,0,28,134,0
0,0,15,66,2,2,0,30,132,0
0,1,14,67,2,2,0,28,134,0
0,1,14,66,2,2,0,28,132,0
0,1,14,65,2,2,0,28,130,0
0,1,15,65,2,2,0,30,130,0
0,1,16,65,2,2,0,32,130,0
0,1,16,66,2,2,0,32,132,0
0,1,16,67,2,2,0,32,134,0
0,1,15,67,2,2,0,30,134,0
0,0,16,66,2,2,0,32,132,0
0,1,15,67,2,2,0,30,134,0
0,1,15,66,2,2,0,30,132,0
0,1,15,65,2,2,0,30,130,0
0,1,16,65,2,2,0,32,130,0
0,1,17,65,2,2,0,34,130,0
0,1,17,66,2,2,0,34,132,0
0,1,17,67,2,2,0,34,134,0
0,1,16,67,2,2,0,32,134,0
0,0,17,66,2,2,0,34,132,0
0,1,16,67,2,2,0,32,134,0
0,1,16,66,2,2,0,32,132,0
0,1,16,65,2,2,0,32,130,0
0,1,17,65,2,2,0,34,130,0
0,1,18,65,2,2,0,36,130,0
0,1,18,66,2,2,0,36,132,0
0,1,18,67,2,2,0,36,134,0
0,1,17,67,2,2,0,34,134,0
0,0,18,66,2,2,0,36,132,0
0,1,17,67,2,2,0,34,134,0
0,1,17,66,2,2,0,34,132,0
0,1,17,65,2,2,0,34,130,0
0,1,18,65,2,2,0,36,130,0
0,1,19,65,2,2,0,38,130,0
0,1,19,66,2,2,0,38,132,0
0,1,19,67,2,2,0,38,134,0
0,1,18,67,2,2,0,36,134,0
0,0,19,66,2,2,0,38,132,0
0,1,18,67,2,2,0,36,134,0
0,1,18,66,2,2,0,36,132,0
0,1,18,65,2,2,0,36,130,0
0,1,19,65,2,2,0,38,130,0
0,1,20,65,2,2,0,40,130,0
0,1,20,66,2,2,0,40,132,0
0,1,20,67,2,2,0,40,134,0
0,1,19,67,2,2,0,38,134,0
0,0,20,66,2,2,0,40,132,0
0,1,19,67,2,2,0,38,134,0
0,1,19,66,2,2,0,38,132,0
0,1,19,65,2,2,0,38,130,0
0,1,20,65,2,2,0,40,130,0
0,1,21,65,2,2,0,42,130,0
0,1,21,66,2,2,0,42,132,0
0,1,21,67,2,2,0,42,134,0
0,1,20,67,2,2,0,40,134,0
0,0,21,66,2,2,0,42,132,0
0,1,20,67,2,2,0,40,134,0
0,1,20,66,2,2,0,40,132,0
0,1,20,65,2,2,0,40,130,0
0,1,21,65,2,2,0,42,130,0
0,1,22,65,2,2,0,44,130,0
0,1,22,66,2,2,0,44,132,0
0,1,22,67,2,2,0,44,134,0
0,1,21,67,2,2,0,42,134,0
0,0,22,66,2,2,0,44,132,0
0,1,21,67,2,2,0,42,134,0
0,1,21,66,2,2,0,42,132,0
0,1,21,65,2,2,0,42,130,0
0,1,22,65,2,2,0,44,130,0
0,1,23,65,2,2,0,46,130,0
0,1,23,66,2,2,0,46,132,0
0,1,23,67,2,2,0,46,134,0
0,1,22,67,2,2,0,44,134,0
0,0,23,66,2,2,0,46,132,0
0,1,22,67,2,2,0,44,134,0
0,1,22,66,2,2,0,44,132,0
0,1,22,65,2,2,0,44,130,0
0,1,23,65,2,2,0,46,130,0
0,1,24,65,2,2,0,48,130,0
0,1,24,66,2,2,0,48,132,0
0,1,24,67,2,2,0,48,134,0
0,1,23,67,2,2,0,46,134,0
0,0,24,66,2,2,0,48,132,0
0,1,23,67,2,2,0,46,134,0
0,1,23,66,2,2,0,46,132,0
0,1,23,65,2,2,0,46,130,0
0,1,24,65,2,2,0,48,130,0
0,1,25,65,2,2,0,50,130,0
0,1,25,66,2,2,0,50,132,0
0,1,25,67,2,2,0,50,134,0
0,1,24,67,2,2,0,48,134,0
0,0,25,66,2,2,0,50,132,0
0,1,24,67,2,2,0,48,134,0
0,1,24,66,2,2,0,48,132,0
0,1,24,65,2,2,0,48,130,0
0,1,25,65,2,2,0,50,130,0
0,1,26,65,2,2,0,52,130,0
0,1,26,66,2,2,0,52,132,0
0,1,26,67,2,2,0,52,134,0
0,1,25,67,2,2,0,50,134,0
0,0,26,66,2,2,0,52,132,0
0,1,25,67,2,2,0,50,134,0
0,1,25,66,2,2,0,50,132,0
0,1,25,65,2,2,0,50,130,0
0,1,26,65,2,2,0,52,130,0
0,1,27,65,2,2,0,54,130,0
0,1,27,66,2,2,0,54,132,0
0,1,27,67,2,2,0,54,134,0
0,1,26,67,2,2,0,52,134,0
0,0,27,66,2,2,0,54,132,0
0,1,26,67,2,2,0,52,134,0
0,1,26,66,2,2,0,52,132,0
0,1,26,65,2,2,0,52,130,0
0,1,27,65,2,2,0,54,130,0
0,1,28,65,2,2,0,56,130,0
0,1,28,66,2,2,0,56,132,0
0,1,28,67,2,2,0,56,134,0
0,1,27,67,2,2,0,54,134,0
0,0,28,66,2,2,0,56,132,0
0,1,27,67,2,2,0,54,134,0
0,1,27,66,2,2,0,54,132,0
0,1,27,65,2,2,0,54,130,0
0,1,28,65,2,2,0,56,130,0
0,1,29,65,2,2,0,58,130,0
0,1,29,66,2,2,0,58,132,0
0,1,29,67,2,2,0,58,134,0
0,1,28,67,2,2,0,56,134,0
0,0,29,66,2,2,0,58,132,0
0,1,28,67,2,2,0,56,134,0
0,1,28,66,2,2,0,56,132,0
0,1,28,65,2,2,0,56,130,0
0,1,29,65,2,2,0,58,130,0
0,1,30,65,2,2,0,60,130,0
0,1,30,66,2,2,0,60,132,0
0,1,30,67,2,2,0,60,134,0
0,1,29,67,2,2,0,58,134,0
0,0,30,66,2,2,0,60,132,0
0,1,29,67,2,2,0,58,134,0
0,1,29,66,2,2,0,58,132,0
0,1,29,65,2,2,0,58,130,0
0,1,30,65,2,2,0,60,130,0
0,1,31,65,2,2,0,62,130,0
0,1,31,66,2,2,0,62,132,0
0,1,31,67,2,2,0,62,134,0
0,1,30,67,2,2,0,60,134,0
0,0,31,66,2,2,0,62,132,0
0,1,30,67,2,2,0,60,134,0
0,1,30,66,2,2,0,60,132,0
0,1,30,65,2,2,0,60,130,0
0,1,31,65,2,2,0,62,130,0
0,1,32,65,2,2,0,64,130,0
0,1,32,66,2,2,0,64,132,0
0,1,32,67,2,2,0,64,134,0
0,1,31,67,2,2,0,62,134,0
0,0,32,66,2,2,0,64,132,0
0,1,31,67,2,2,0,62,134,0
0,1,31,66,2,2,0,62,132,0
0,1,31,65,2,2,0,62,130,0
0,1,32,65,2,2,0,64,130,0
0,1,33,65,2,2,0,66,130,0
0,1,33,66,2,2,0,66,132,0
0,1,33,67,2,2,0,66,134,0
0,1,32,67,2,2,0,64,134,0
0,0,33,66,2,2,0,66,132,0
0,1,32,67,2,2,0,64,134,0
0,1,32,66,2,2,0,64,132,0
0,1,32,65,2,2,0,64,130,0
0,1,33,65,2,2,0,66,130,0
0,1,34,65,2,2,0,68,130,0
0,1,34,66,2,2,0,68,132,0
0,1,34,67,2,2,0,68,134,0
0,1,33,67,2,2,0,66,134,0
0,0,34,66,2,2,0,68,132,0
0,1,33,67,2,2,0,66,134,0
0,1,33,66,2,2,0,66,132,0
0,1,33,65,2,2,0,66,130,0
0,1,34,65,2,2,0,68,130,0
0,1,35,65,2,2,0,70,130,0
0,1,35,66,2,2,0,70,132,0
0,1,35,67,2,2,0,70,134,0
0,1,34,67,2,2,0,68,134,0
0,0,35,66,2,2,0,70,132,0
0,1,34,67,2,2,0,68,134,0
0,1,34,66,2,2,0,68,132,0
0,1,34,65,2,2,0,68,130,0
0,1,35,65,2,2,0,70,130,0
0,1,36,65,2,2,0,72,130,0
0,1,36,66,2,2,0,72,132,0
0,1,36,67,2,2,0,72,134,0
0,1,35,67,2,2,0,70,134,0
0,0,36,66,2,2,0,72,132,0
0,1,35,67,2,2,0,70,134,0
0,1,35,66,2,2,0,70,132,0
0,1,35,65,2,2,0,70,130,0
0,1,36,65,2,2,0,72,130,0
0,1,37,65,2,2,0,74,130,0
0,1,37,66,2,2,0,74,132,0
0,1,37,67,2,2,0,74,134,0
0,1,36,67,2,2,0,72,134,0
0,0,37,66,2,2,0,74,132,0
0,1,36,67,2,2,0,72,134,0
0,1,36,66,2,2,0,72,132,0
0,1,36,65,2,2,0,72,130,0
0,1,37,65,2,2,0,74,130,0
0,1,38,65,2,2,0,76,130,0
0,1,38,66,2,2,0,76,132,0
0,1,38,67,2,2,0,76,134,0
0,1,37,67,2,2,0,74,134,0
0,0,38,66,2,2,0,76,132,0
0,1,37,67,2,2,0,74,134,0
0,1,37,66,2,2,0,74,132,0
0,1,37,65,2,2,0,74,130,0
0,1,38,65,2,2,0,76,130,0
0,1,39,65,2,2,0,78,130,0
0,1,39,66,2,2,0,78,132,0
0,1,39,67,2,2,0,78,134,0
0,1,38,67,2,2,0,76,134,0
0,0,39,66,2,2,0,78,132,0
0,1,38,67,2,2,0,76,134,0
0,1,38,66,2,2,0,76,132,0
0,1,38,65,2,2,0,76,130,0
0,1,39,65,2,2,0,78,130,0
0,1,40,65,2,2,0,80,130,0
0,1,40,66,2,2,0,80,132,0
0,1,40,67,2,2,0,80,134,0
0,1,39,67,2,2,0,78,134,0
0,0,40,66,2,2,0,80,132,0
0,1,39,67,2,2,0,78,134,0
0,1,39,66,2,2,0,78,132,0
0,1,39,65,2,2,0,78,130,0
0,1,40,65,2,2,0,80,130,0
0,1,41,65,2,2,0,82,130,0
0,1,41,66,2,2,0,82,132,0
0,1,41,67,2,2,0,82,134,0
0,1,40,67,2,2,0,80,134,0
0,0,41,66,2,2,0,82,132,0
0,1,40,67,2,2,0,80,134,0
0,1,40,66,2,2,0,80,132,0
0,1,40,65,2,2,0,80,130,0
0,1,41,65,2,2,0,82,130,0
0,1,42,65,2,2,0,84,130,0
0,1,42,66,2,2,0,84,132,0
0,1,42,67,2,2,0,84,134,0
0,1,41,67,2,2,0,82,134,0
0,0,42,66,2,2,0,84,132,0
0,1,41,67,2,2,0,82,134,0
0,1,41,66,2,2,0,82,132,0
0,1,41,65,2,2,0,82,130,0
0,1,42,65,2,2,0,84,130,0
0,1,43,65,2,2,0,86,130,0
0,1,43,66,2,2,0,86,132,0
0,1,43,67,2,2,0,86,134,0
0,1,42,67,2,2,0,84,134,0
0,0,43,66,2,2,0,86,132,0
0,1,42,67,2,2,0,84,134,0
0,1,42,66,2,2,0,84,132,0
0,1,42,65,2,2,0,84,130,0
0,1,43,65,2,2,0,86,130,0
0,1,44,65,2,2,0,88,130,0
0,1,44,66,2,2,0,88,132,0
0,1,44,67,2,2,0,88,134,0
0,1,43,67,2,2,0,86,134,0
0,0,44,66,2,2,0,88,132,0
0,1,43,67,2,2,0,86,134,0
0,1,43,66,2,2,0,86,132,0
0,1,43,65,2,2,0,86,130,0
0,1,44,65,2,2,0,88,130,0
0,1,45,65,2,2,0,90,130,0
0,1,45,66,2,2,0,90,132,0
0,1,45,67,2,2,0,90,134,0
0,1,44,67,2,2,0,88,134,0
0,0,45,66,2,2,0,90,132,0
0,1,44,67,2,2,0,88,134,0
0,1,44,66,2,2,0,88,132,0
0,1,44,65,2,2,0,88,130,0
0,1,45,65,2,2,0,90,130,0
0,1,46,65,2,2,0,92,130,0
0,1,46,66,2,2,0,92,132,0
0,1,46,67,2,2,0,92,134,0
0,1,45,67,2,2,0,90,134,0
0,0,46,66,2,2,0,92,132,0
0,1,45,67,2,2,0,90,134,0
0,1,45,66,2,2,0,90,132,0
0,1,45,65,2,2,0,90,130,0
0,1,46,65,2,2,0,92,130,0
0,1,47,65,2,2,0,94,130,0
0,1,47,66,2,2,0,94,132,0
0,1,47,67,2,2,0,94,134,0
0,1,46,67,2,2,0,92,134,0
0,0,47,66,2,2,0,94,132,0
0,1,46,67,2,2,0,92,134,0
0,1,46,66,2,2,0,92,132,0
0,1,46,65,2,2,0,92,130,0
0,1,47,65,2,2,0,94,130,0
0,1,48,65,2,2,0,96,130,0
0,1,48,66,2,2,0,96,132,0
0,1,48,67,2,2,0,96,134,0
0,1,47,67,2,2,0,94,134,0
0,0,48,66,2,2,0,96,132,0
0,1,47,67,2,2,0,94,134,0
0,1,47,66,2,2,0,94,132,0
0,1,47,65,2,2,0,94,130,0
0,1,48,65,2,2,0,96,130,0
0,1,49,65,2,2,0,98,130,0
0,1,49,66,2,2,0,98,132,0
0,1,49,67,2,2,0,98,134,0
0,1,48,67,2,2,0,96,134,0
0,0,49,66,2,2,0,98,132,0
0,1,48,67,2,2,0,96,134,0
0,1,48,66,2,2,0,96,132,0
0,1,48,65,2,2,0,96,130,0
0,1,49,65,2,2,0,98,130,0
0,1,50,65,2,2,0,100,130,0
0,1,50,66,2,2,0,100,132,0
0,1,50,67,2,2,0,100,134,0
0,1,49,67,2,2,0,98,134,0
0,0,50,66,2,2,0,100,132,0
0,1,49,67,2,2,0,98,134,0
0,1,49,66,2,2,0,98,132,0
0,1,49,65,2,2,0,98,130,0
0,1,50,65,2,2,0,100,130,0
0,1,51,65,2,2,0,102,130,0
0,1,51,66,2,2,0,102,132,0
0,1,51,67,2,2,0,102,134,0
0,1,50,67,2,2,0,100,134,0
0,0,51,66,2,2,0,102,132,0
0,1,50,67,2,2,0,100,134,0
0,1,50,66,2,2,0,100,132,0
0,1,50,65,2,2,0,100,130,0
0,1,51,65,2,2,0,102,130,0
0,1,52,65,2,2,0,104,130,0
0,1,52,66,2,2,0,104,132,0
0,1,52,67,2,2,0,104,134,0
0,1,51,67,2,2,0,102,134,0
0,0,52,66,2,2,0,104,132,0
0,1,51,67,2,2,0,102,134,0
0,1,51,66,2,2,0,102,132,0
0,1,51,65,2,2,0,102,130,0
0,1,52,65,2,2,0,104,130,0
0,1,53,65,2,2,0,106,130,0
0,1,53,66,2,2,0,106,132,0
0,1,53,67,2,2,0,106,134,0
0,1,52,67,2,2,0,104,134,0
0,0,53,66,2,2,0,106,132,0
0,1,52,67,2,2,0,104,134,0
0,1,52,66,2,2,0,104,132,0
0,1,52,65,2,2,0,104,130,0
0,1,53,65,2,2,0,106,130,0
0,1,54,65,2,2,0,108,130,0
0,1,54,66,2,2,0,108,132,0
0,1,54,67,2,2,0,108,134,0
0,1,53,67,2,2,0,106,134,0
0,0,54,66,2,2,0,108,132,0
0,1,53,67,2,2,0,106,134,0
0,1,53,66,2,2,0,106,132,0
0,1,53,65,2,2,0,106,130,0
0,1,54,65,2,2,0,108,130,0
0,1,55,65,2,2,0,110,130,0
0,1,55,66,2,2,0,110,132,0
0,1,55,67,2,2,0,110,134,0
0,1,54,67,2,2,0,108,134,0
0,0,55,66,2,2,0,110,132,0
0,1,54,67,2,2,0,108,134,0
0,1,54,66,2,2,0,108,132,0
0,1,54,65,2,2,0,108,130,0
0,1,55,65,2,2,0,110,130,0
0,1,56,65,2,2,0,112,130,0
0,1,56,66,2,2,0,112,132,0
0,1,56,67,2,2,0,112,134,0
0,1,55,67,2,2,0,110,134,0
0,0,56,66,2,2,0,112,132,0
0,1,55,67,2,2,0,110,134,0
0,1,55,66,2,2,0,110,132,0
0,1,55,65,2,2,0,110,130,0
0,1,56,65,2,2,0,112,130,0
0,1,57,65,2,2,0,114,130,0
0,1,57,66,2,2,0,114,132,0
0,1,57,67,2,2,0,114,134,0
0,1,56,67,2,2,0,112,134,0
0,0,57,66,2,2,0,114,132,0
0,1,56,67,2,2,0,112,134,0
0,1,56,66,2,2,0,112,132,0
0,1,56,65,2,2,0,112,130,0
0,1,57,65,2,2,0,114,130,0
0,1,58,65,2,2,0,116,130,0
0,1,58,66,2,2,0,116,132,0
0,1,58,67,2,2,0,116,134,0
0,1,57,67,2,2,0,114,134,0
0,0,58,66,2,2,0,116,132,0
0,1,57,67,2,2,0,114,134,0
0,1,57,66,2,2,0,114,132,0
0,1,57,65,2,2,0,114,130,0
0,1,58,65,2,2,0,116,130,0
0,1,59,65,2,2,0,118,130,0
0,1,59,66,2,2,0,118,132,0
0,1,59,67,2,2,0,118,134,0
0,1,58,67,2,2,0,116,134,0
0,0,59,66,2,2,0,118,132,0
0,1,58,67,2,2,0,116,134,0
0,1,58,66,2,2,0,116,132,0
0,1,58,65,2,2,0,116,130,0
0,1,59,65,2,2,0,118,130,0
0,1,60,65,2,2,0,120,130,0
0,1,60,66,2,2,0,120,132,0
0,1,60,67,2,2,0,120,134,0
0,1,59,67,2,2,0,118,134,0
0,0,60,66,2,2,0,120,132,0
0,1,59,67,2,2,0,118,134,0
0,1,59,66,2,2,0,118,132,0
